product_name,current_price,original_price,discount_percentage,discount_amount,brand,category,product_type
LOGITECH 910-006765 LOGITECH M100R USB WIRED MOUSE BLK CARTON BOX 3Y,9.0,12.0,25.0,3.0,LOGITECH,Accessories,mouse
CANON GI-790 PBK BLACK INK BOTTLE,14.7,15.0,2.0,0.3000000000000007,CANON,Other,Other
CANON GI-790 C CYAN INK BOTTLE,14.7,15.0,2.0,0.3000000000000007,CANON,Other,Other
LOGITECH 910-005934 PICO UNIFYING RECEIVER [CARTON PACK] (1Y),14.0,16.0,12.5,2.0,LOGITECH,Other,Other
MORRIES MS-1228S DRY IRON,18.0,20.3,11.33,2.3000000000000007,MORRIES,Small Appliance,iron
ASUS TUF GAMING P1 GAMING MOUSEMAT TUF GAMING P1 GAMING MOUSEMAT,16.0,19.0,15.79,3.0,ASUS,Gaming,gaming
CORNELL CJKS10L CORDLESS KETTLE (1L),16.0,33.9,52.8,17.9,CORNELL,Kitchen Appliance,kettle
MASTERPLUG SWC62N-MPA 13A 6 GANG INDIVIDUAL SWITCH (2M),18.0,19.9,9.55,1.8999999999999986,MASTERPLUG,Networking,switch
SAMSUNG MUF-128AB/APC SAMSUNG FIT PLUS USB FLASH DRIVE - 128GB,27.0,40.0,32.5,13.0,SAMSUNG,Other,Other
MASTERPLUG SRGU42N-MPA 13A 4 GANG INDIVIDUAL W/SURGE (WHITE),21.0,22.9,8.3,1.8999999999999986,MASTERPLUG,Other,Other
ELECOM M-TM10DBPN WIRELESS FLAT SHAPE 4 BUTTON BLUE LED PN,28.5,29.9,4.68,1.3999999999999986,ELECOM,Other,Other
MASTERPLUG SRGU62N-MPA 13A 6 GANG INDIVIDUAL W/SURGE (WHITE),23.0,24.9,7.63,1.8999999999999986,MASTERPLUG,Other,Other
ELECOM MPA-CLL12BK TYPE C-LIGHTNING CABLE PD 1.2M L SHAPED ANTI BACTERIAL BLACK,21.41,24.9,14.02,3.4899999999999984,ELECOM,Accessories,cable
LOGITECH 981-0000587 STEREO HEADSET H151 (SINGLE 3.5MM JACK),22.0,25.0,12.0,3.0,LOGITECH,Accessories,headset
CORNELL CSIS1601S STEAM IRON (1600W),23.0,69.0,66.67,46.0,CORNELL,Small Appliance,iron
LOGITECH 956-000032 DESK MAT STUDIO SERIES - LAVENDER,24.0,39.0,38.46,15.0,LOGITECH,Furniture,desk
LOGITECH 956-000045 DESK MAT STUDIO SERIES - DARKER ROSE,24.0,39.0,38.46,15.0,LOGITECH,Furniture,desk
LOGITECH 956-000046 DESK MAT STUDIO SERIES - MID GREY,24.0,39.0,38.46,15.0,LOGITECH,Furniture,desk
MASTERPLUG SRGLSU43PW-MPA 13A 4 GANG IND W/SURGE AND USB (3M),28.0,34.9,19.77,6.899999999999999,MASTERPLUG,Other,Other
JISULIFE LIFE9-3600 BLACK HANDHELD FAN LIFE9 (3600MAH),27.0,30.9,12.62,3.8999999999999986,JISULIFE,Small Appliance,fan
CORNELL CJKE150SSW CORDLESS KETTLE 1.5L (WHITE),28.0,79.0,64.56,51.0,CORNELL,Kitchen Appliance,kettle
LOGITECH G203 LIGHTSYNC RGB WIRED MOUSE BLACK (2Y),30.0,32.9,8.81,2.8999999999999986,LOGITECH,Accessories,mouse
LOGITECH G203 LIGHTSYNC RGB WIRED MOUSE WHITE (2Y),28.0,32.9,14.89,4.899999999999999,LOGITECH,Accessories,mouse
CANON CLI-781 Y XL YELLOW XL INKJET CARTRIDGES,34.69,36.0,3.64,1.3100000000000023,CANON,Printer,inkjet
LOGITECH 940-000112 GAMEPAD F310,30.0,35.0,14.29,5.0,LOGITECH,Other,Other
LOGITECH 910-006986 PEBBLE MOUSE 2 M350S - TONAL WHITE,35.0,49.0,28.57,14.0,LOGITECH,Accessories,mouse
LOGITECH 910-006987 PEBBLE MOUSE 2 M350S - TONAL ROSE,35.0,49.0,28.57,14.0,LOGITECH,Accessories,mouse
CORNELL CJKP182SSB CORDLESS KETTLE 1.8L (BLACK),34.0,89.0,61.8,55.0,CORNELL,Kitchen Appliance,kettle
MORRIES MS-312TF 12 INCH TABLE FAN,31.0,38.6,19.69,7.600000000000001,MORRIES,Small Appliance,fan
MISTRAL ELECTRIC TABLE FAN (12 INCH) MTF1217SE (WINTER GREY),39.0,49.0,20.41,10.0,MISTRAL,Small Appliance,fan
MKE170M2ADKH 1.7L KETTLE (BLACK COLOR),36.0,49.0,26.53,13.0,MKE170M2ADKH,Kitchen Appliance,kettle
MIDEA MFT060M0APBH 6 INCH AIR CIRCULATION FAN,36.0,49.0,26.53,13.0,MIDEA,Small Appliance,fan
KENWOOD CH180 CHOPPER,38.0,39.9,4.76,1.8999999999999986,KENWOOD,Kitchen Appliance,chopper
RAZER RZ02-03820200-R3M1 HARD GAMING MOUSE MAT -  LARGE SPHEX V3,34.0,39.9,14.79,5.899999999999999,RAZER,Gaming,gaming
INNERGIE ADP-65DW DZDA 65W LAPTOP ADAPTOR FOR DELL,36.0,39.9,9.77,3.8999999999999986,INNERGIE,Laptop,laptop
INNERGIE ADP-65DW DZDC 65W LAPTOP ADAPTOR FOR LENOVO,36.0,39.9,9.77,3.8999999999999986,INNERGIE,Laptop,laptop
SONY WI-C100/BZE WIRELESS IN-EAR HEADPHONES (BLACK),38.4,80.0,52.0,41.6,SONY,Smartphone,Other
SONY WI-C100/WZE WIRELESS IN-EAR HEADPHONES (WHITE),38.4,80.0,52.0,41.6,SONY,Smartphone,Other
TARGUS APS1101AP-50 TARGUS SMART SURGE 6 WITH 4 USB PORTS (UK),37.0,40.3,8.19,3.299999999999997,TARGUS,Other,Other
CANON PGI-2700PBK INK CARTRIDGE BLACK,41.0,42.0,2.38,1.0,CANON,Other,Other
METROID PRIME REMASTERED FOR NINTENDO SWITCH,40.0,45.9,12.85,5.899999999999999,METROID,Gaming,nintendo
SONY PCAS-05049 PS4 -DISSIDIA FINAL FANTASY NT,18.0,41.9,57.04,23.9,SONY,Gaming,ps4
STRYV SVMSBDO2-01 MULTI SHAVE,63.0,139.0,54.68,76.0,STRYV,Other,Other
MASTERPLUG CMU10134SL-PX 13A 4 SOCKET CASSETTE REEL (10M),41.0,44.9,8.69,3.8999999999999986,MASTERPLUG,Other,Other
STEELSERIES QCK EDGE LARGE GAMING CLOTH,35.0,45.0,22.22,10.0,STEELSERIES,Gaming,gaming
IGLOOHOME IEF1 KEY FOB,43.65,45.0,3.0,1.3500000000000014,IGLOOHOME,Other,Other
MISTRAL ELECTRIC TABLE FAN (16 INCH) MTF1617SE (WINTER GREY),45.0,59.0,23.73,14.0,MISTRAL,Small Appliance,fan
SONA SIC8612 MULTI-FUNCTION INDUCTION COOKER,63.0,109.0,42.2,46.0,SONA,Kitchen Appliance,induction cooker
SONA T24 PERSONAL AND TRAVELER KETTLE (0.5L),43.0,59.0,27.12,16.0,SONA,Kitchen Appliance,kettle
PHILIPS STH3010/30 3000 SERIES HANDHELD STEAMER,47.0,79.0,40.51,32.0,PHILIPS,Small Appliance,steamer
LOGITECH 920-006314 MK270R WIRELESS COMBO,46.0,49.0,6.12,3.0,LOGITECH,Washing Machine,combo
IWALK DBL10000M-001A BLACK iWalk Link me 10000 MAGSAFE,29.0,99.0,70.71,70.0,IWALK,Other,Other
KENWOOD BLP10.A0WH BLENDER (2L),41.0,49.9,17.84,8.899999999999999,KENWOOD,Kitchen Appliance,blender
BRAUN WK1100BK BREAKFAST1 COFFEE MAKER BLACK,41.0,49.9,17.84,8.899999999999999,BRAUN,Kitchen Appliance,coffee
XIAOMI BHR7278GL LCD WRITING TABLET 13.5IN (COLOR EDITION),19.0,49.9,61.92,30.9,XIAOMI,Monitor,lcd
MORRIES VF-12 12 INCH VELOCITY FAN,47.0,56.1,16.22,9.100000000000001,MORRIES,Small Appliance,fan
POWERA 1518605-02 NSW ENWIRED CONTROLLER MARIO PUNCH,49.0,50.4,2.78,1.3999999999999986,POWERA,Gaming,controller
TARGUS APS2001AP-50 TARGUS SMART SURGE 6 WITH 4 USB PORTS (UK),47.0,50.4,6.75,3.3999999999999986,TARGUS,Other,Other
JISULIFE FA53 WHITE HANDHELD FAN PRO1(ABS VERSION),44.0,51.9,15.22,7.899999999999999,JISULIFE,Small Appliance,fan
MORRIES MS-535SFT 16 INCH STAND FAN W/TIMER,51.0,60.2,15.28,9.200000000000003,MORRIES,Small Appliance,fan
LOGITECH K380S PEBBLE KEYS 2 (TONAL ROSE),47.0,65.0,27.69,18.0,LOGITECH,Other,Other
LOGITECH K380S PEBBLE KEYS 2 (TONAL WHITE),47.0,65.0,27.69,18.0,LOGITECH,Other,Other
SAMSUNG MB-MJ256KA/APC ENDURANCE PRO 256GB MICROSD CARD,63.36,69.0,8.17,5.640000000000001,SAMSUNG,Storage,microsd
MAYER MMAP406 ELECTRIC AIRPOT (4L),51.0,69.0,26.09,18.0,MAYER,Other,Other
TEFAL KO2601 SAFE TEA KETTLE 1.7L,55.0,99.0,44.44,44.0,TEFAL,Kitchen Appliance,kettle
CORNELL CVCE59CHC WIRED CYCLONE HANDHELD VACUUM,57.0,159.0,64.15,102.0,CORNELL,Small Appliance,vacuum
PHILIPS STH3020/16 HANDHELD STEAMER,57.0,79.0,27.85,22.0,PHILIPS,Small Appliance,steamer
LOGITECH 981-001287 LOGITECH H390 USB STEREO HEADSET OFF-WHITE (2Y),49.0,65.0,24.62,16.0,LOGITECH,Accessories,headset
LOGITECH 981-001282 LOGITECH H390 USB STEREO HEADSET ROSE (2Y),49.0,65.0,24.62,16.0,LOGITECH,Accessories,headset
LOGITECH 981-000485 H390 USB HEADSET,49.0,65.0,24.62,16.0,LOGITECH,Accessories,headset
MIDEA MS1608W 16 INCH STAND FAN,58.0,69.0,15.94,11.0,MIDEA,Small Appliance,fan
PANASONIC MXSS1BSP HAND BLENDER (0.7L),53.0,79.9,33.67,26.900000000000006,PANASONIC,Kitchen Appliance,blender
MAYER MMEK1800PN ELECTRIC KETTLE (1.8L) (PEACH),58.0,89.0,34.83,31.0,MAYER,Kitchen Appliance,kettle
MAYER MMEK1800SF ELECTRIC KETTLE (1.8L) (GREEN),58.0,89.0,34.83,31.0,MAYER,Kitchen Appliance,kettle
MAYER MMEK1500D 1.5L DIGITAL KETTLE,56.0,139.0,59.71,83.0,MAYER,Kitchen Appliance,kettle
POKEMON SCARLET FOR NINTENDO SWITCH,58.0,65.9,11.99,7.900000000000006,POKEMON,Gaming,nintendo
KIRBY'S RETURN TO DREAM LAND DELUXE FOR NINTENDO SWITCH,58.0,65.9,11.99,7.900000000000006,KIRBY'S,Gaming,nintendo
SUPER MARIO ODYSSEY FOR NINTENDO SWITCH,58.0,65.9,11.99,7.900000000000006,SUPER,Gaming,nintendo
SUPER SMASH BROS ULTIMATE FOR NINTENDO SWITCH,54.0,65.9,18.06,11.900000000000006,SUPER,Gaming,nintendo
NEW SUPER MARIO BROS.™ U DELUXE FOR NINTENDO SWITCH,58.0,65.9,11.99,7.900000000000006,NEW,Gaming,nintendo
SUPER SMASH BROS ULTIMATE FOR NINTENDO SWITCH,54.0,65.9,18.06,11.900000000000006,SUPER,Gaming,nintendo
NEW SUPER MARIO BROS.™ U DELUXE FOR NINTENDO SWITCH,58.0,65.9,11.99,7.900000000000006,NEW,Gaming,nintendo
YOSHI'S CRAFTED WORLD FOR NINTENDO SWITCH,56.0,65.9,15.02,9.900000000000006,YOSHI'S,Gaming,nintendo
"POKEMON: LET'S GO, EEVEE! FOR NINTENDO SWITCH",57.0,65.9,13.51,8.900000000000006,POKEMON:,Gaming,nintendo
DONKEY KONG COUNTRY: TROPICAL FREEZE FOR NINTENDO SWITCH,58.0,65.9,11.99,7.900000000000006,DONKEY,Gaming,nintendo
"POKEMON: LET'S GO, PIKACHU! FOR NINTENDO SWITCH",57.0,65.9,13.51,8.900000000000006,POKEMON:,Gaming,nintendo
NINTENDO NTD-HAC-P-BANRA-MSE LUIGI'S MANSION 2 HD,58.0,79.9,27.41,21.900000000000006,NINTENDO,Gaming,nintendo
SONA WALL FAN WITH REMOTE (12 INCH) SFW 1503 (BLACK) - INSTALLATION CHARGES APPLIES,56.0,79.9,29.91,23.900000000000006,SONA,Small Appliance,fan
SONA SFS 6401 16 INCH 3 IN 1 STAND FAN,58.0,79.0,26.58,21.0,SONA,Small Appliance,fan
MORRIES MS-333WFR 16 INCH WALL FAN W/REMOTE,58.0,67.2,13.69,9.200000000000003,MORRIES,Small Appliance,fan
INNERGIE ADP-90NE BDA T9 90W LAPTOP ADAPTER,55.0,59.9,8.18,4.899999999999999,INNERGIE,Laptop,laptop
ORAL-B D100 4132KX FZN PRO 100 FROZEN TOOTHBRUSH,58.0,80.9,28.31,22.900000000000006,ORAL-B,Other,Other
PRESTIGE 20980 CLASSIQUE 30CM COVERED STIRFRY,59.0,86.0,31.4,27.0,PRESTIGE,Other,Other
MORRIES VF-16 16 INCH VELOCITY FAN,58.0,70.4,17.61,12.400000000000006,MORRIES,Small Appliance,fan
TAPO C225 Pan/Tilt AI Home Security Wi-Fi Camera,58.0,69.0,15.94,11.0,TAPO,Camera,camera
RAZER RZ01-03730100-R3A1 OROCHI V2 WIRELESS GAMING MOUSE,58.0,104.9,44.71,46.900000000000006,RAZER,Gaming,gaming
"CUISINART 400CA-GR-TKYP ACCS, TAKOYAKI PLATE WITH 19 HOLES",60.5,82.0,26.22,21.5,CUISINART,Other,Other
MAYER MMIC1619 (RED) INDUCTION COOKER 1600W,54.0,89.0,39.33,35.0,MAYER,Kitchen Appliance,induction cooker
THE LEGEND OF ZELDA: TEARS OF THE KINGDOM FOR NINTENDO SWITCH,64.0,72.5,11.72,8.5,THE,Gaming,nintendo
MISTRAL STAND FAN WITH REMOTE (16 INCH) MSF041R (BLACK),63.0,109.0,42.2,46.0,MISTRAL,Small Appliance,fan
SONA ELECTRIC POWER DESK FAN (10 INCH) SPO 600 (BLACK),64.0,85.9,25.49,21.900000000000006,SONA,Small Appliance,fan
MAYER MMIC2110 INDUCTION COOKER (2100W) - BLACK,63.0,108.0,41.67,45.0,MAYER,Kitchen Appliance,induction cooker
SONA WALL FAN WITH REMOTE (16 INCH) SFW 1527 (BLACK) - INSTALLATION CHARGES APPLIES,61.0,89.9,32.15,28.900000000000006,SONA,Small Appliance,fan
CORNELL CAFE16L AIR FRYER OVEN 16L,48.0,159.0,69.81,111.0,CORNELL,Kitchen Appliance,oven
CORNELL CEOS30BK ELECTRIC OVEN 30L,58.0,169.0,65.68,111.0,CORNELL,Kitchen Appliance,oven
LOGITECH 988-000553 LOGI YETI ORB RGB GAMING MICROPHONE - BLACK 2Y,65.0,89.0,26.97,24.0,LOGITECH,Gaming,gaming
MISTRAL METAL SLIDE FAN (14 INCH) MLF14MB (BRONZE),66.0,118.0,44.07,52.0,MISTRAL,Small Appliance,fan
SONA SFS 1159 16 IN REMOTE STAND FAN,65.0,89.0,26.97,24.0,SONA,Small Appliance,fan
LOGITECH 910-006521 R500S WIRELESS BT PRESENTER GRAPHITE (1Y),65.0,69.0,5.8,4.0,LOGITECH,Other,Other
ELECOM BLUETOOTH 5 BUTTON SANTI BACTERIAL SILENT BLUE (M SZ),66.7,69.9,4.58,3.200000000000003,ELECOM,Audio,bluetooth
KDK VENTILATING FAN 8 WATT CORD-OPERATED SHUTTERS 15WUD,67.0,72.0,6.94,5.0,KDK,Small Appliance,fan
LOGITECH 920-007165 BLACK WIRELESS TOUCH KEYBOARD K400 PLUS - BLACK,68.0,74.0,8.11,6.0,LOGITECH,Accessories,keyboard
LOGITECH 943-000717 G840 XL MAGENTA GAMING MOUSE PAD,66.0,74.9,11.88,8.900000000000006,LOGITECH,Gaming,gaming
LOGITECH G413 SE MECH KEYBOARD (TACTILE) 2Y,82.0,119.0,31.09,37.0,LOGITECH,Accessories,keyboard
LOGITECH 920-010987 LOGI SIGNATURE K650 WIRELESS KEYBOARD OFFWHITE 1Y,73.0,75.0,2.67,2.0,LOGITECH,Accessories,keyboard
JISULIFE FA53PRO BROWN HANDHELD FAN PRO1 S METAL,69.0,76.9,10.27,7.900000000000006,JISULIFE,Small Appliance,fan
JISULIFE FA53PRO GREY HANDHELD FAN PRO1 S METAL,69.0,76.9,10.27,7.900000000000006,JISULIFE,Small Appliance,fan
SONA REMOTE WALL FAN (16 INCH) SFW 1528 (BLACK) - INSTALLATION CHARGES APPLIES,72.0,99.9,27.93,27.900000000000006,SONA,Small Appliance,fan
MIDEA MIC220TPAGBH INDUCTION COOKER 2200W,74.0,99.0,25.25,25.0,MIDEA,Kitchen Appliance,induction cooker
LOGITECH G435 WIRELESS GAMING HEADSET WHITE,70.0,115.0,39.13,45.0,LOGITECH,Gaming,gaming
LOGITECH G435 WIRELESS GAMING HEADSET BLUE,68.0,115.0,40.87,47.0,LOGITECH,Gaming,gaming
TEFAL BL4271 BLENDER BLENDFORCE 2 PLASTIC 1 ACCESSORY,78.0,79.9,2.38,1.9000000000000057,TEFAL,Kitchen Appliance,blender
TEFAL ZE3708 JUICER EXTRACTOR FRUTELIA PLUS (350W),72.0,91.0,20.88,19.0,TEFAL,Kitchen Appliance,juicer
KENWOOD HMP30.A0WH HAND MIXER,69.0,79.9,13.64,10.900000000000006,KENWOOD,Kitchen Appliance,mixer
KENWOOD MO280 OVEN TOASTERS (10L),66.0,79.9,17.4,13.900000000000006,KENWOOD,Kitchen Appliance,oven
KENWOOD ZJM02.A0WH COOL TOUCH KETTLE (0.8L),66.0,79.9,17.4,13.900000000000006,KENWOOD,Kitchen Appliance,kettle
BRAUN WK1500.BK PURSHINE WATER KETTLE,66.0,79.9,17.4,13.900000000000006,BRAUN,Kitchen Appliance,kettle
LOGITECH 910-006148 G502 X WIRED GAMING MOUSE WHITE,70.0,121.0,42.15,51.0,LOGITECH,Gaming,gaming
CORNELL CMOS202WH BASIC MICROWAVE (20L) - WHITE,78.0,169.0,53.85,91.0,CORNELL,Kitchen Appliance,microwave
CORNELL CMOS202BK BASIC MICROWAVE (20L) - BLACK,78.0,169.0,53.85,91.0,CORNELL,Kitchen Appliance,microwave
LOGITECH 920-012190 PEBBLE 2 COMBO - TONAL BLUE (1Y),67.0,89.0,24.72,22.0,LOGITECH,Washing Machine,combo
LOGITECH 920-012191 PEBBLE 2 COMBO - TONAL SAND (1Y),67.0,89.0,24.72,22.0,LOGITECH,Washing Machine,combo
SEVERIN JG 3520 YOGURT MARKER - 14 GLASS,72.0,89.0,19.1,17.0,SEVERIN,Other,Other
LOGITECH 960-001437 LOGITECH BRIO 300 FULL HD WEBCAM - GRAPHITE (IY),66.0,99.0,33.33,33.0,LOGITECH,Camera,webcam
LOGITECH 960-001449 LOGITECH BRIO 300 FULL HD WEBCAM - ROSE (IY),66.0,99.0,33.33,33.0,LOGITECH,Camera,webcam
GOPRO PRO 3.5MM MIC ADAPTER,83.0,85.0,2.35,2.0,GOPRO,Camera,gopro
MAYER MMCC317 CERAMIC STOVE INDUCTION COOKER,84.0,109.0,22.94,25.0,MAYER,Kitchen Appliance,stove
MISTRAL HIGH VELOCITY FAN TURBINE BLADE (8 INCH) MHV800R (WHITE),83.0,128.0,35.16,45.0,MISTRAL,Small Appliance,fan
SONA OSCILLATOR DESK FAN 80W (16 INCH) SOF 6054 (GREY),79.0,105.0,24.76,26.0,SONA,Small Appliance,fan
NINJA BC151SMNV BLAST DENIM BLUE,78.0,99.0,21.21,21.0,NINJA,Other,Other
NINJA BC151SMBK BLAST BLACK,88.0,99.0,11.11,11.0,NINJA,Other,Other
ELECTROLUX E5CM1-80ST COFFEE MACHINE (1.25L),81.0,159.0,49.06,78.0,ELECTROLUX,Kitchen Appliance,coffee
SONA SAP909 AIRPOT (8L),97.0,129.0,24.81,32.0,SONA,Other,Other
SONY WH-CH520/BZE BLUETOOTH WIRELESS HEADPHONES (BLACK),78.0,139.0,43.88,61.0,SONY,Audio,bluetooth
SONY WH-CH520/WZE BLUETOOTH WIRELESS HEADPHONES (WHITE),78.0,139.0,43.88,61.0,SONY,Audio,bluetooth
SONY WH-CH520/CZE BLUETOOTH WIRELESS HEADPHONES (CREAM),78.0,139.0,43.88,61.0,SONY,Audio,bluetooth
MIDEA MS1623BR 16 INCH STAND FAN (RC),88.0,99.0,11.11,11.0,MIDEA,Small Appliance,fan
INNERGIE ADP-180TB FZD 180W GAMING LAPTOP ADAPTER,84.0,89.9,6.56,5.900000000000006,INNERGIE,Laptop,laptop
NOVITA NP120R BUNDLE WATER PITCHER RED HYDROPURE + FILTER PACK,88.0,120.0,26.67,32.0,NOVITA,Other,Other
POWERA 1518380-02 NSW ENWL CONTROLLER ZELDA MIDNIGHT,89.0,90.7,1.87,1.7000000000000028,POWERA,Gaming,controller
SONA OSCILLATOR DESK FAN 90W (18 INCH) SOF 6056 (GREY),91.0,119.0,23.53,28.0,SONA,Small Appliance,fan
PHILIPS HR2765/00 5000 SERIES BLENDER,83.0,169.0,50.89,86.0,PHILIPS,Kitchen Appliance,blender
SONA SHG2722 “YUAN YANG” STEAM BOAT & GRILL,97.0,139.0,30.22,42.0,SONA,Other,Other
SONA SAP919 NON STICK COATED AIRPOT (4L),88.0,139.0,36.69,51.0,SONA,Other,Other
DELONGHI KBO2001.R ICONA CLASSIC RED KETTLE,83.0,99.0,16.16,16.0,DELONGHI,Kitchen Appliance,kettle
DELONGHI KBO2001.B ICONA CLASSIC BLUE KETTLE,83.0,99.0,16.16,16.0,DELONGHI,Kitchen Appliance,kettle
PHILIPS DST5040/86 AZUR STEAM IRON,83.0,105.0,20.95,22.0,PHILIPS,Small Appliance,iron
STEELSERIES ARCTIS NOVA 1 WHITE OVER EAR WIRED HEADSET,104.0,133.0,21.8,29.0,STEELSERIES,Accessories,headset
SONA STC 1319DC 8IN REMOTE HIGH VELOCITY FAN,92.0,159.0,42.14,67.0,SONA,Small Appliance,fan
MIDEA MFS070R0APBH 7 INCH AIR CIRCULATION FAN,88.0,109.0,19.27,21.0,MIDEA,Small Appliance,fan
SONA SFS 1182DC 16IN 3-IN-1 REMOTE DC STAND FAN,98.0,159.0,38.36,61.0,SONA,Small Appliance,fan
LOGITECH 920-009182 MK470 WIRELESS SLIM COMBO (GRAPHITE),94.0,99.0,5.05,5.0,LOGITECH,Washing Machine,combo
LOGITECH 920-009183 MK470 WIRELESS SLIM COMBO (OFF WHITE),94.0,99.0,5.05,5.0,LOGITECH,Washing Machine,combo
LOGITECH WAVE KEYS ERGONOMIC WIRELESS KB OFFWHITE,88.0,119.0,26.05,31.0,LOGITECH,Other,Other
LOGITECH WAVE KEYS ERGONOMIC WIRELESS KB GRAPHITE,82.0,119.0,31.09,37.0,LOGITECH,Other,Other
MAYER MMNB1000 BLENDER (1L),97.0,138.0,29.71,41.0,MAYER,Kitchen Appliance,blender
KENWOOD CHP80.000SI DUO PREP 2-IN-1 CHOPPER/GRINDER - SILVER,86.0,99.9,13.91,13.900000000000006,KENWOOD,Kitchen Appliance,grinder
SHARP R-20A0(S)V BASIC MICROWAVE (20L),97.0,106.0,8.49,9.0,SHARP,Kitchen Appliance,microwave
JISULIFE FA55 BROWN HANDHELD FAN ULTRA1(FA55),95.0,104.9,9.44,9.900000000000006,JISULIFE,Small Appliance,fan
JISULIFE FA55 GREY HANDHELD FAN ULTRA1(FA55),95.0,104.9,9.44,9.900000000000006,JISULIFE,Small Appliance,fan
TOSHIBA IC-20R1TSG INDUCTION COOKER 2000W,98.0,129.0,24.03,31.0,TOSHIBA,Kitchen Appliance,induction cooker
MAYER MMMW20 BASIC MICROWAVE (20L),105.0,299.0,64.88,194.0,MAYER,Kitchen Appliance,microwave
ELECTROLUX Z1220 VACUUM CLEANER (1600W) COMPACTGO,98.0,159.0,38.36,61.0,ELECTROLUX,Small Appliance,vacuum
SONA OSCILLATOR STAND FAN 90W (18 INCH) SOF 6067 (GREY),98.0,129.0,24.03,31.0,SONA,Small Appliance,fan
USMILE Y10 - BLACK SUPERCLEA SMART ELECTRIC TOOTHBRUSH - BLACK,85.0,209.0,59.33,124.0,USMILE,Other,Other
CORNELL CMWE2700WH BASIC MICROWAVE (20L)  - WHITE,98.0,199.0,50.75,101.0,CORNELL,Kitchen Appliance,microwave
KDK STAND FAN (12 INCH) PL30H (BLUE),107.0,111.0,3.6,4.0,KDK,Small Appliance,fan
KDK STAND FAN (12 INCH) PL30H (BLACK),102.0,111.0,8.11,9.0,KDK,Small Appliance,fan
ZOJIRUSHI VRKE30E 3.0L AIRPOT,106.0,141.0,24.82,35.0,ZOJIRUSHI,Other,Other
BRAUN S3 300BT SERIES 3 SHAVE & STYLE - BLACK,98.0,159.0,38.36,61.0,BRAUN,Other,Other
PHILIPS HR2223/01 BLENDER (2L),97.0,149.0,34.9,52.0,PHILIPS,Kitchen Appliance,blender
"CUISINART 400CA-SPI-50 ACCS, SPIRALIZER/SLICER ATTACHMENT",104.3,145.9,28.51,41.60000000000001,CUISINART,Kitchen Appliance,slicer
KDK STAND FAN (16 INCH) P40US (CHAMPAGNE),113.0,128.0,11.72,15.0,KDK,Small Appliance,fan
KDK STAND FAN (16 INCH) P40US (WHITE),107.0,128.0,16.41,21.0,KDK,Small Appliance,fan
MIDEA AM823ABV BASIC MICROWAVE (23L),112.0,139.0,19.42,27.0,MIDEA,Kitchen Appliance,microwave
MARSHALL MODE EQ WIRED IN EAR EARPHONES (BLACK AND BRASS),113.0,119.0,5.04,6.0,MARSHALL,Smartphone,Other
